chrom,end,score,strand,read_density,clip_length
chr14,67887206,7,+,7,948.2857142857143
chr14,68404323,4,-,1,12.0
chr14,68424277,1,-,1,10.0
chr14,68497881,1,-,2,24.5
chr14,68312300,1,+,1,0.0
chr14,68413636,1,+,1,86.0
chr14,68422230,3,+,10,36.6
chr14,68470717,1,+,1,125.0
chr14,68472330,1,+,1,23.0
chr14,68478099,2,+,2,23.0
chr14,68497880,3,+,2,24.5
chr14,68597817,1,+,1,76.0
chr14,68602315,1,-,1,18.0
chr14,68685446,3,-,2,100.0
chr14,68730098,1,+,1,77.0
chr14,68793067,40,-,39,62.794871794871796
chr14,68796035,1,-,1,103.0
chr14,68790488,1,+,1,186.0
chr14,68793294,2,+,1,12.0
chr14,68812375,1,+,1,198.0
chr14,68815758,1,+,1,122.0
chr14,68862809,6,-,4,35.75
chr14,68889967,1,-,1,262.0
chr14,69152609,1,-,1,36.0
chr14,69153022,4,-,3,26.666666666666668
chr14,69191070,1,-,1,67.0
chr14,69075048,1,+,1,99.0
chr14,69204031,1,+,1,0.0
chr14,69244010,2,+,1,39.0
chr14,69387086,2,+,14,163.0
chr14,69398302,1,+,414,52.01690821256039
chr14,69382808,1,-,1,69.0
chr14,69397754,1,-,1,86.0
chr14,69398579,486,-,1,22.0
chr14,69427306,1,-,1,66.0
chr14,69462390,4,+,7,64.57142857142857
chr14,69466006,1,+,1,6.0
chr14,69617242,1,+,1,100.0
chr14,69762731,1,-,1,2.0
chr14,69771107,1,+,2,49.5
chr14,69772005,71,+,73,82.10958904109589
chr14,69772002,2,-,73,82.10958904109589
chr14,69891202,1,+,1,91.0
chr14,69899978,1,+,1,158.0
chr14,69891510,1,-,1,72.0
chr14,69893105,1,-,1,157.0
chr14,69895859,1,-,1,775.0
chr14,69896940,1,-,1,279.0
chr14,69897400,1,-,1,540.0
chr14,70341149,1,+,1,3.0
chr14,70331299,4,-,1,42.0
chr14,70359751,185,-,8,31.0
chr14,70417097,18,-,1,61.0
chr14,70367597,1,+,1,77.0
chr14,70388508,1,+,1,8.0
chr14,70566991,1,+,1,32.0
chr14,70585784,1,-,1,1.0
chr14,70600682,13,-,7,43.57142857142857
chr14,70616317,1,+,2,66.0
chr14,70671530,1,-,1,62.0
chr14,70672339,1,+,1,21.0
chr14,70816046,5,+,1,26.0
chr14,70815379,2,-,4,59.0
chr14,70823984,1,+,1,25.0
chr14,70971570,1,-,1,72.0
chr14,71014325,1,+,1,9.0
chr14,71112246,4,+,1,79.0
chr14,71295804,1,-,1,62.0
chr14,71320355,1,-,1,38.0
chr14,71413944,1,-,1,80.0
chr14,71478589,1,-,1,236.0
chr14,71330755,1,+,1,104.0
chr14,71453343,1,+,1,73.0
chr14,71548304,1,+,1,0.0
chr14,71575081,1,+,1,11.0
chr14,71702505,1,+,1,28.0
chr14,71739405,13,+,11,68.27272727272727
chr14,71964879,3,+,3,469.0
chr14,72236794,1,-,1,1988.0
chr14,72439854,1,-,1,20.0
chr14,72509383,1,+,1,84.0
chr14,72511526,1,+,1,119.0
chr14,72540505,3,+,3,55.333333333333336
chr14,72550673,1,+,1,90.0
chr14,72563343,1,+,1,76.0
chr14,72958264,1,-,1,293.0
chr14,72948003,1,+,1,24.0
chr14,72959646,2,+,1,21.0
chr14,72965605,1,+,1,8.0
chr14,72978596,2,-,2,42.0
chr14,72979059,1,-,1,6.0
chr14,72994347,1,-,1,10.0
chr14,73027107,3,-,2,18.5
chr14,73067392,1,+,1,47.0
chr14,73121368,15,+,2,85.0
chr14,73122121,1,-,1,79.0
chr14,73163022,1,-,1,103.0
chr14,73207337,1,-,1,74.0
chr14,73206884,1,+,1,20.0
chr14,73215970,1,+,1,1515.0
chr14,73227874,1,+,1,39.0
chr14,73245973,2,-,1,93.0
chr14,73277774,1,+,2,58.5
chr14,73304604,1,+,1,7.0
chr14,73274792,1,-,1,17.0
chr14,73277775,1,-,2,58.5
chr14,73278009,1,-,1,128.0
chr14,73387713,1,-,1,0.0
chr14,73388716,1,-,1,6.0
chr14,73410071,1,-,2,120.5
chr14,73460290,1,-,1,258.0
chr14,73499512,1,-,4,34.5
chr14,73511733,1,-,1,76.0
chr14,73500994,4,+,4,58.25
chr14,73503651,1,+,1,31.0
chr14,73519386,1,+,1,93.0
chr14,73543796,8,+,7,87.14285714285714
chr14,73559070,1,+,1,121.0
chr14,73560697,1,-,1,68.0
chr14,73575655,10,+,8,85.875
chr14,73595766,3,+,3,60.666666666666664
chr14,73696264,4,+,1,98.0
chr14,73733118,1,+,1,12.0
chr14,73744069,1,+,1,66.0
chr14,73748547,2,+,2,85.0
chr14,73749283,1,+,1,179.0
chr14,73767639,1,+,1,95.0
chr14,73803387,1,+,1,0.0
chr14,73843046,1,+,1,39.0
chr14,73860469,1,+,1,17.0
chr14,73863553,1,+,1,79.0
chr14,73867136,1,+,1,59.0
chr14,73885463,2,+,2,115.5
chr14,73728269,2,-,2,10.0
chr14,73730976,1,-,1,93.0
chr14,73818579,1,-,1,76.0
chr14,73849964,1,-,1,4.0
chr14,73963108,1,-,25,60.6
chr14,73976717,1,-,1,148.0
chr14,73989857,1,-,1,61.0
chr14,74003812,1,-,1,50.0
chr14,74011151,1,-,1,103.0
chr14,74015931,1,-,1,35.0
chr14,74019293,3,-,3,30.0
chr14,73956719,1,+,1,82.0
chr14,73957779,1,+,1,23.0
chr14,74060206,1,+,1,0.0
chr14,74060766,1,+,1,20.0
chr14,74066092,1,+,1,74.0
chr14,74067196,1,+,1,36.0
chr14,74102671,1,+,1,76.0
chr14,74162494,1,+,1,341.0
chr14,74201227,3,+,4,68.0
chr14,74062208,1,-,1,125.0
chr14,74062620,1,-,1,92.0
chr14,74064311,1,-,1,78.0
chr14,74069774,2,-,2,10.0
chr14,74072612,1,-,1,226.0
chr14,74082196,1,-,1,93.0
chr14,74084449,3,-,3,14.0
chr14,74200416,1,-,3,86.66666666666667
chr14,74201233,1,-,2,53.5
chr14,74265190,1,-,1,126.0
chr14,74290761,1,-,1,127.0
chr14,74303039,3,-,1,54.0
chr14,74322811,1,+,1,29.0
chr14,74484176,1,+,1,17.0
chr14,74490846,1,-,1,8.0
chr14,74493582,143,-,1,66.0
chr14,74496275,90,+,2,81.0
chr14,74495363,1,-,73,68.54794520547945
chr14,74712069,1,+,1,55.0
chr14,74713090,1,-,1,60.0
chr14,74719464,1,-,1,230.0
chr14,74721913,1,-,1,57.0
chr14,74714786,1,+,1,10.0
chr14,74716308,1,+,1,64.0
chr14,74719323,1,+,1,5.0
chr14,74734454,1,+,1,30.0
chr14,74736714,4,+,6,95.83333333333333
chr14,74736795,3,-,1,71.0
chr14,74788745,1,+,1,183.0
chr14,74797703,1,+,1,6.0
chr14,74821192,1,+,1,26.0
chr14,74836190,5,+,5,68.4
chr14,74841203,2,+,1,73.0
chr14,74843071,1,+,1,11.0
chr14,74859435,2,+,2,95.5
chr14,74874686,1,-,1,47.0
chr14,74894841,1,+,1,143.0
chr14,74903591,2,+,2,22.5
chr14,74903743,2,+,3,73.66666666666667
chr14,74895766,1,-,1,49.0
chr14,74923227,1,-,1,49.0
chr14,74945775,1,+,1,1.0
chr14,74946515,2,-,1,14.0
chr14,74955620,2,-,2,64.5
chr14,75009591,30,+,28,118.21428571428571
chr14,75019435,1,+,3,47.333333333333336
chr14,75020908,1,+,1,27.0
chr14,75035099,3,-,1,74.0
chr14,75046429,1,-,1,785.0
chr14,75051480,2,-,1,66.0
chr14,75062137,2,-,2,61.0
chr14,75062681,1,-,1,86.0
chr14,75063563,2,-,2,71.0
chr14,75069490,2,-,3,46.0
chr14,75062284,1,+,1,63.0
chr14,75069495,1,+,3,46.0
chr14,75080358,1,+,1,1919.0
chr14,75106385,2,+,11,57.63636363636363
chr14,75126807,1,-,1,0.0
chr14,75133103,1,+,1,0.0
chr14,75163580,1,+,1,8.0
chr14,75149963,1,-,1,249.0
chr14,75152145,1,-,1,106.0
chr14,75176646,96,-,23,31.91304347826087
chr14,75282167,1,+,1,20.0
chr14,75289499,1,-,1,293.0
chr14,75474095,1,-,1,91.0
chr14,75477321,1,-,1,580.0
chr14,75519774,1,-,3,40.666666666666664
chr14,75360439,2,+,1,73.0
chr14,75470460,6,+,4,67.75
chr14,75519791,2,+,3,40.666666666666664
chr14,75535029,1,+,1,34.0
chr14,75541613,1,+,1,3.0
chr14,75544587,1,+,2,81.5
chr14,75559918,1,+,1,33.0
chr14,75546995,6,-,118,65.16101694915254
chr14,75606624,1,-,1,143.0
chr14,75596243,1,+,1,74.0
chr14,75648168,3,+,2,49.5
chr14,75660878,1,+,47,45.361702127659576
chr14,75652941,2,-,2,52.0
chr14,75661133,27,-,2,42.5
chr14,75712513,1,+,1,59.0
chr14,75788050,1,-,1,3.0
chr14,75863928,1,-,1,44.0
chr14,75955076,1,+,1,0.0
chr14,76059271,2,+,2,22.5
chr14,76083750,28,+,23,66.04347826086956
chr14,76210583,1,-,1,2.0
chr14,76174052,3,+,2,167.0
chr14,76196429,1,+,1,123.0
chr14,76199530,3,+,1,83.0
chr14,76212422,1,+,1,61.0
chr14,76333495,1,-,1,346.0
chr14,76751428,1,-,1,60.0
chr14,76786498,2,-,1,9.0
chr14,76812914,2,-,1,62.0
chr14,76886760,1,+,2,31.0
chr14,76886771,1,-,2,31.0
chr14,76968181,1,+,1,248.0
chr14,76970969,5,+,2,104.0
chr14,76970968,6,-,2,104.0
chr14,77024950,1,+,1,37.0
chr14,77024995,2,+,2,52.5
chr14,77034040,1,-,1,11.0
chr14,77087309,1,-,1,61.0
chr14,77114316,1,+,1,3.0
chr14,77117283,1,-,1,14.0
chr14,77203120,1,-,1,598.0
chr14,77283983,1,-,1,302.0
chr14,77331597,17,+,2,65.0
chr14,77348167,1,+,1,75.0
chr14,77392160,2,+,1,64.0
chr14,77481745,1,+,1,58.0
chr14,77507033,1,+,1,4.0
chr14,77524455,1,+,1,73.0
chr14,77336893,1,-,1,0.0
chr14,77430737,1,-,1,61.0
chr14,77469470,2,-,64,63.3125
chr14,77525612,1,-,1,1.0
chr14,77544005,1,-,1,61.0
chr14,77552838,2,-,2,52.5
chr14,77579112,1,-,1,17.0
chr14,77616656,3,-,3,43.333333333333336
chr14,77708022,5,-,4,33.25
chr14,77717593,1,-,457,67.9124726477024
chr14,77733765,1,-,1,64.0
chr14,77735014,1,-,2,141.0
chr14,77738015,3,-,2,58.5
chr14,77751482,1,-,1,105.0
chr14,77755122,3,-,6,376.0
chr14,77761162,27,-,26,45.11538461538461
chr14,77722490,1,+,1,80.0
chr14,77724822,2,+,1,30.0
chr14,77748439,1,+,1,73.0
chr14,77776856,1,+,1,88.0
chr14,77863840,1,+,1,167.0
chr14,77933951,1,+,1,92.0
chr14,78992728,1,+,1,180.0
chr14,79033223,1,+,1,166.0
chr14,79227870,1,+,1,584.0
chr14,79863316,1,-,1,0.0
chr14,80941777,2,-,1,68.0
chr14,81216515,1,-,1,163.0
chr14,81223678,1,-,1,80.0
chr14,81227291,1,-,1,76.0
chr14,81271259,1,+,1,83.0
chr14,81413511,1,+,2,26.5
chr14,81333368,2,-,2,38.5
chr14,81414638,1,-,1,10.0
chr14,81474259,6,+,10,52.0
chr14,81474688,1,-,1,6.0
chr14,81476731,1,-,1,53.0
chr14,81533766,1,+,1,18.0
chr14,81533853,8,-,6,39.166666666666664
chr14,81770067,1,-,1,58.0
chr14,82028722,1,-,1,15.0
chr14,84951400,1,+,1,82.0
chr14,85829615,1,-,1,731.0
chr14,86444351,1,+,1,16.0
chr14,86444459,1,-,1,30.0
chr14,87871027,1,+,1,127.0
chr14,87948233,1,-,1,1.0
chr14,87968503,1,-,1,10.0
chr14,87993169,3,-,1,11.0
chr14,88012074,3,+,3,52.0
chr14,88087143,1,+,1,29.0
chr14,88438460,4,+,3,61.666666666666664
chr14,88593908,1,-,1,53.0
chr14,88579722,1,+,1,137.0
chr14,88612994,25,+,3,68.0
chr14,88616228,1,-,1,102.0
chr14,89026232,1,+,1,116.0
chr14,89333781,1,-,1,10.0
chr14,89342130,1,-,1,71.0
chr14,89350811,1,-,1,120.0
chr14,89362405,1,-,1,255.0
chr14,89385521,1,-,1,73.0
chr14,89412146,1,-,1,192.0
chr14,89406786,1,+,1,16.0
chr14,89419486,1,+,1,81.0
chr14,89431032,1,+,1,23.0
chr14,89894072,1,+,1,1.0
chr14,89954760,10,-,8,37.875
chr14,90044485,1,-,1,288.0
chr14,89964225,1,+,1,67.0
chr14,89980742,1,+,1,214.0
chr14,89982219,1,+,1,103.0
chr14,90032116,2,+,2,53.0
chr14,90044768,3,+,3,152.0
chr14,90108812,1,-,1,231.0
chr14,90237727,3,+,3,23.0
chr14,90259222,1,+,1,85.0
chr14,90263443,1,+,1,12.0
chr14,90272625,119,+,117,68.3076923076923
chr14,90272610,1,-,120,67.69166666666666
chr14,90287052,1,-,1,8.0
chr14,90290607,1,-,1,9.0
chr14,90331945,1,-,1,68.0
chr14,90404517,1,+,4,31.5
chr14,90408266,3,+,4,49.75
chr14,90411386,1,+,1,33.0
chr14,90525986,1,+,1,10.0
chr14,90408265,2,-,4,49.75
chr14,90437041,1,-,1,197.0
chr14,90446451,1,-,1,10.0
chr14,90566362,1,-,1,12.0
chr14,90814604,1,+,1,17.0
chr14,90856915,1,+,1,32.0
chr14,90773984,1,-,1,77.0
chr14,91052854,1,+,1,76.0
chr14,91125381,1,+,1,1.0
chr14,91167710,1,+,1,128.0
chr14,91225355,6,+,6,52.666666666666664
chr14,91297452,1,-,1,1102.0
chr14,91318938,1,-,1,117.0
chr14,91400199,3,-,3,74.66666666666667
chr14,91416898,1,-,1,21.0
chr14,91417602,1,-,1,65.0
chr14,91417844,2,-,1,66.0
chr14,91460599,1,+,1,13.0
chr14,91459593,1,-,1,604.0
chr14,91467469,2,-,1,0.0
chr14,91469136,2,-,2,62.5
chr14,91471817,2,-,1,61.0
chr14,91481047,1,-,1,76.0
chr14,91979267,1,+,1,4.0
chr14,91973087,1,-,1,9.0
chr14,91974798,2,-,2,12.5
chr14,91993914,1,-,1,114.0
chr14,92000034,1,-,1,5.0
chr14,92028568,1,+,1,58.0
chr14,92041537,1,+,1,71.0
chr14,92009673,1,-,1,0.0
chr14,92027324,2,-,1,86.0
chr14,92031426,1,-,1,63.0
chr14,92041502,1,-,1,94.0
chr14,92060329,1,+,1,94.0
chr14,92072721,1,+,2,30.5
chr14,92073857,1,+,1,2298.0
chr14,92061258,1,-,1,64.0
chr14,92072712,2,-,2,30.5
chr14,92079491,1,-,1,58.0
chr14,92097203,1,-,1,342.0
chr14,92102322,1,-,1,13.0
chr14,92106617,15,-,6,37.833333333333336
chr14,92118997,1,+,1,77.0
chr14,92119325,2,-,2,40.0
chr14,92121924,177,-,3,452.0
chr14,92155923,1,-,1,78.0
chr14,92164679,2,-,1,21.0
chr14,92165720,4,+,1,36.0
chr14,92176081,1,+,1,275.0
chr14,92515504,1,+,1,131.0
chr14,92676607,1,+,1,0.0
chr14,92710579,1,-,1,463.0
chr14,92714453,1,-,1,92.0
chr14,92732818,1,-,1,980.0
chr14,92748662,25,-,7,36.57142857142857
chr14,92834200,1,-,1,186.0
chr14,92839956,8,+,2,69.5
chr14,93056138,1,-,1,310.0
chr14,93085596,1,-,1,17.0
chr14,93115284,2,-,2,71.0
chr14,93184884,5,-,4,40.75
chr14,93187079,1,-,11,71.18181818181819
chr14,93207106,16,-,3,121.0
chr14,93224170,1,-,1,247.0
chr14,93184908,1,+,2,48.0
chr14,93211128,1,+,1,287.0
chr14,93213171,1,+,1,591.0
chr14,93219986,1,+,1,75.0
chr14,93230029,1,+,1,873.0
chr14,93301716,1,+,1,64.0
chr14,93248383,1,-,1,37.0
chr14,93249289,5,-,3,27.666666666666668
chr14,93256697,1,-,1,1119.0
chr14,93333079,1,-,1,18.0
chr14,93348356,1,+,1,114.0
chr14,93948017,1,+,10,41.6
chr14,93938290,2,-,1,13.0
chr14,93955305,1,-,1,37.0
chr14,93957053,6,-,3,69.33333333333333
chr14,93976732,1,-,1,12.0
chr14,93984275,1,+,1,6.0
chr14,93990117,4,-,1,13.0
chr14,94081215,30,-,19,83.10526315789474
chr14,94102712,33,+,32,67.84375
chr14,94116695,6,+,6,47.333333333333336
chr14,94129604,8,+,137,35.67883211678832
chr14,94129679,140,-,2,64.5
chr14,94388600,1,-,1,15.0
chr14,94469394,1,-,1,57.0
chr14,94640454,1,-,1,12.0
chr14,94801484,2,+,2,81.5
chr14,95089068,2,-,2,40.5
chr14,95157528,1,-,1,58.0
chr14,95179933,23,+,23,64.04347826086956
chr14,95196705,1,-,3,84.0
chr14,95203426,6,-,1,25.0
chr14,95285243,1,+,1,65.0
chr14,95328031,7,-,1,18.0
chr14,95387046,1,-,1,434.0
chr14,95411345,1,+,1,65.0
chr14,95517650,3,+,2,83.0
chr14,95450107,1,-,1,3.0
chr14,95516678,4,-,3,56.666666666666664
chr14,95544714,14,+,1,21.0
chr14,95679833,1,+,1,33.0
chr14,95711319,1,+,1,71.0
chr14,95711479,1,+,1,1982.0
chr14,95711791,1,+,3,61.666666666666664
chr14,95522126,1,-,1,24.0
chr14,95534786,6,-,1,9.0
chr14,95757656,2,-,1,70.0
chr14,96087071,2,+,1,123.0
chr14,96093889,1,-,1,8.0
chr14,96223834,1,+,1,70.0
chr14,96382535,1,+,1,82.0
chr14,96387784,8,+,1,60.0
chr14,96417691,1,+,1,64.0
chr14,96509290,1,-,1,33.0
chr14,96534879,2,-,6,67.66666666666667
chr14,96532421,1,+,1,3.0
chr14,96537895,1,+,1,16.0
chr14,96567121,13,+,5,78.8
chr14,96734142,1,+,1,82.0
chr14,96769152,1,-,1,580.0
chr14,96837818,1,+,1,202.0
chr14,96860920,4,+,3,46.666666666666664
chr14,96881614,38,+,17,74.0
chr14,96884547,1,-,1,56.0
chr14,96946096,1,+,1,64.0
chr14,96967999,1,-,1,29.0
chr14,96977710,1,-,1,84.0
chr14,97444962,1,+,1,59.0
chr14,97801070,1,+,1,67.0
chr14,98973300,3,+,7,564.0
chr14,98978238,1,+,1,160.0
chr14,98980074,1,+,1,106.0
chr14,98994255,1,+,1,144.0
chr14,98974652,1,-,1,551.0
chr14,98975035,1,-,1,546.0
chr14,98995027,1,-,1,274.0
chr14,99002940,1,-,1,775.0
chr14,99255413,1,-,1,54.0
chr14,99287360,1,-,1,64.0
chr14,99401154,1,-,1,12.0
chr14,99480859,5,-,3,30.333333333333332
chr14,99510303,1,+,1,525.0
chr14,99511515,3,+,3,187.66666666666666
chr14,99616740,1,-,1,82.0
chr14,100061043,1,+,1,395.0
chr14,100099190,2,+,1,62.0
chr14,100108106,3,+,3,71.66666666666667
chr14,100142092,1,+,1,59.0
chr14,100144240,59,+,51,129.76470588235293
chr14,100082156,1,-,1,52.0
chr14,100140116,1,-,1,6.0
chr14,100144158,1,-,3,138.66666666666666
chr14,100169744,1,-,1,17.0
chr14,100226826,1,+,1,14.0
chr14,100238567,1,-,1,69.0
chr14,100278589,36,+,10,67.5
chr14,100282786,1,+,1,78.0
chr14,100301433,1,+,1,129.0
chr14,100335027,1,+,1,5.0
chr14,100278556,1,-,3,60.0
chr14,100289912,1,-,1,75.0
chr14,100337709,4,-,3,71.66666666666667
chr14,100343765,3,-,1,190.0
chr14,100351517,1,-,1,63.0
chr14,100354568,1,-,1,377.0
chr14,100365270,1,-,1,705.0
chr14,100371467,1,-,1,77.0
chr14,100394590,1,-,1,453.0
chr14,100405654,1,-,1,29.0
chr14,100530303,5,+,5,74.0
chr14,101698977,1,+,1,61.0
chr14,101732505,1,+,1,25.0
chr14,101761715,1,-,1,3315.0
chr14,101783212,2,-,1,280.0
chr14,101810317,1,-,1,13.0
chr14,101906516,1,-,3,62.666666666666664
chr14,101765474,1,+,1,46.0
chr14,101801896,1,+,1,38.0
chr14,101824464,2,+,2,53.5
chr14,101837780,38,+,1,81.0
chr14,101882773,1,+,1,6.0
chr14,101906647,5,+,4,59.75
chr14,101910394,7,+,1,26.0
chr14,101921388,2,+,2,77.5
chr14,101922673,2,+,1,60.0
chr14,101927741,10,+,2,59.0
chr14,101952222,1,+,1,1.0
chr14,101983466,2,+,2,39.0
chr14,102037110,1,+,1,81.0
chr14,102050798,11,+,9,67.33333333333333
chr14,102086377,1,+,52,251.69230769230768
chr14,101953000,1,-,1,95.0
chr14,102084036,1,-,1,670.0
chr14,102086406,32,-,1,514.0
chr14,102087175,57,-,16,95.5
chr14,102088698,1,-,1,65.0
chr14,102091653,1,-,1,59.0
chr14,102146005,1,-,1,101.0
chr14,102150478,1,-,1,127.0
chr14,102195024,1,-,1,293.0
chr14,102210527,4,+,4,76.25
chr14,102223673,4,+,3,36.666666666666664
chr14,102334930,1,+,1,70.0
chr14,102342368,4,+,4,67.5
chr14,102342367,1,-,4,67.5
chr14,102342614,1,-,1,51.0
chr14,102362910,72,-,55,41.38181818181818
chr14,102410494,1,+,1,9.0
chr14,102438556,1,+,1,72.0
chr14,102500177,1,+,1,188.0
chr14,102597986,1,-,1,8.0
chr14,102629072,1,-,1,1703.0
chr14,102728069,1,+,1,29.0
chr14,102730561,1,+,1,138.0
chr14,102781948,2,-,1,3.0
chr14,102782716,1,-,2,66.0
chr14,102787537,1,-,1,78.0
chr14,102790224,1,-,1,29.0
chr14,102813417,1,-,1,15.0
chr14,102815893,1,-,1,925.0
chr14,102854040,1,-,1,4.0
chr14,102859207,1,-,2,64.5
chr14,102900518,3,-,5,43.8
chr14,102761658,1,+,1,23.0
chr14,102773613,1,+,1,22.0
chr14,102784845,1,+,1,0.0
chr14,102788207,1,+,1,42.0
chr14,102790254,1,+,1,8.0
chr14,102808529,1,+,1,7.0
chr14,102816564,1,+,1,15.0
chr14,102859203,1,+,2,64.5
chr14,102877053,1,+,1,7.0
chr14,102888039,1,+,1,63.0
chr14,102891477,1,+,1,0.0
chr14,102901826,2,+,1,81.0
chr14,102906481,15,+,1,23.0
chr14,102944102,1,-,1,587.0
chr14,102972608,1,-,1,3.0
chr14,102977364,1,-,1,6.0
chr14,103014590,1,-,1,15.0
chr14,103109065,1,-,1,67.0
chr14,103126563,3,+,2,50.5
chr14,103131099,1,+,1,502.0
chr14,103149286,1,+,2,5.0
chr14,103149285,1,-,2,5.0
chr14,103156168,1,-,1,50.0
chr14,103190065,1,-,1,67.0
chr14,103340564,1,+,1,0.0
chr14,103343237,10,+,4,58.75
chr14,103343166,1,-,7,71.85714285714286
chr14,103347406,1,+,1,63.0
chr14,103374621,1,-,1,446.0
chr14,103389465,1,+,1,72.0
chr14,103482582,1,+,1,7.0
chr14,103485080,1,+,1,10.0
chr14,103488055,1,+,2,56.5
chr14,103498221,1,+,1,59.0
chr14,103503831,5,+,5,47.8
chr14,103488061,1,-,2,56.5
chr14,103494257,2,-,1,5.0
chr14,103507288,1,-,1,11.0
chr14,103516324,2,-,2,170.0
chr14,103520343,1,-,1,15.0
chr14,103521493,1,-,1,59.0
chr14,103522830,2,-,2,61.0
chr14,103532970,1,-,1,303.0
chr14,103535084,1,-,5,63.0
chr14,103535083,4,+,5,63.0
chr14,103536045,1,+,1,86.0
chr14,103555638,1,+,1,3.0
chr14,103590896,72,+,12,61.666666666666664
chr14,103562682,2,-,1,13.0
chr14,103576323,1,-,1,54.0
chr14,103599401,1,-,1,1130.0
chr14,103711498,1,-,1,0.0
chr14,103714479,1,-,1,10.0
chr14,103649579,1,+,1,58.0
chr14,103682390,1,+,1,62.0
chr14,103684362,1,+,1,4.0
chr14,103686225,2,+,1,25.0
chr14,103694767,2,+,1,19.0
chr14,103697147,2,+,2,101.0
chr14,103701544,6,+,6,62.0
chr14,103730036,1,+,1,71.0
chr14,103733665,35,+,33,82.63636363636364
chr14,103742964,1,-,1,160.0
chr14,103826727,1,+,1,71.0
chr14,103877618,2,+,2,61.0
chr14,103880381,3,+,1,87.0
chr14,103914109,1,+,1,123.0
chr14,103921526,2,+,486,49.794238683127574
chr14,103913985,1,-,1,8.0
chr14,103914878,1,-,1,27.0
chr14,103917802,1,-,1,881.0
chr14,103921568,498,-,7,21.571428571428573
chr14,104704809,4,+,4,55.75
chr14,104719489,1,+,1,88.0
chr14,104759660,139,+,137,67.55474452554745
chr14,104775699,1,-,1,7.0
chr14,104839004,1,+,1,4.0
chr14,104841397,1,+,1,92.0
chr14,104858448,1,+,1,1681.0
chr14,104843129,1,-,1,223.0
chr14,104845535,1,-,1,80.0
chr14,104866268,1,-,1,110.0
chr14,104933236,7,+,7,69.14285714285714
chr14,105003851,1,-,1,10.0
chr14,105010660,1,+,1,66.0
chr14,105018477,1,-,1,206.0
chr14,105021109,17,-,5,47.4
chr14,105057982,1,-,1,146.0
chr14,105065440,2,-,2,14.0
chr14,105085573,1,+,1,83.0
chr14,105176774,1,-,1,30.0
chr14,105181281,2,-,2,42.5
chr14,105226964,1,-,1,62.0
chr14,105280056,1,-,1,61.0
chr14,105300717,1,-,1,60.0
chr14,105488778,1,-,497,73.24144869215291
chr14,105370141,1,+,1,143.0
chr14,105395209,2,+,2,72.0
chr14,105411850,1,+,1,18.0
chr14,105445822,1,+,1,126.0
chr14,105470729,4,+,3,60.0
chr14,105489834,1,+,1,21.0
chr14,105499208,1,+,1,24.0
chr14,105588397,6,+,59,343.66101694915255
chr14,105608157,1,+,1,772.0
chr14,105643358,1,+,1,3.0
chr14,105645483,1,+,1,1329.0
chr14,105695183,1,+,1,72.0
chr14,105696303,1,+,2,45.0
chr14,105703915,4,+,1,448.0
chr14,105709368,1,+,1,89.0
chr14,105709461,1,+,1,450.0
chr14,105711476,1,+,2,28.5
chr14,105719067,1,+,1,599.0
chr14,105730814,1,+,1,138.0
chr14,105741723,3,+,1,0.0
chr14,105772100,1,+,1,1329.0
chr14,105852237,2,+,30,279.23333333333335
chr14,105856223,1,+,123,367.6666666666667
chr14,105860871,1,+,1,85.0
chr14,105876456,2,+,4,349.0
chr14,105925286,2,+,2,68.5
chr14,105979169,14,+,35,48.68571428571428
chr14,105986408,1,+,1,65.0
chr14,105986835,1,+,2,78.5
chr14,106005147,1,+,3,39.0
chr14,106062675,1,+,153,38.59477124183007
chr14,106088438,2,+,6,131.16666666666666
chr14,106129845,2,+,8,125.125
chr14,106235594,4,+,3069,40.04789833822092
chr14,106236239,1,+,1,89.0
chr14,106258026,1,+,1,213.0
chr14,106268912,1,+,6,57.833333333333336
chr14,106277039,3,+,3,45.0
chr14,106557233,1,+,1,191.0
chr14,106631497,1,+,1,205.0
chr14,106658007,1,+,1,62.0
chr14,106728441,1,+,1,140.0
chr14,106864401,1,+,1,19.0
chr14,105584603,15,-,1,263.0
chr14,105585887,1,-,1,68.0
chr14,105588001,1,-,1,19.0
chr14,105591896,1,-,1,60.0
chr14,105592159,1,-,1,175.0
chr14,105598509,1,-,1,59.0
chr14,105606895,1,-,1,363.0
chr14,105612335,1,-,1,336.0
chr14,105615593,1,-,1,79.0
chr14,105629717,1,-,1,79.0
chr14,105644792,1,-,1,493.0
chr14,105648449,1,-,1,65.0
chr14,105664637,2,-,1,17.0
chr14,105669847,1,-,1,300.0
chr14,105696295,1,-,2,45.0
chr14,105704829,3,-,2,168.0
chr14,105705845,1,-,1,68.0
chr14,105706118,1,-,1,68.0
chr14,105709785,7,-,1,72.0
chr14,105711483,1,-,2,28.5
chr14,105712867,1,-,1,60.0
chr14,105713130,1,-,1,175.0
chr14,105713348,1,-,1,134.0
chr14,105714185,1,-,1,287.0
chr14,105715838,1,-,1,432.0
chr14,105717465,1,-,1,426.0
chr14,105721784,1,-,1,216.0
chr14,105727553,1,-,1,336.0
chr14,105728600,1,-,1,160.0
chr14,105733360,1,-,1,43.0
chr14,105741306,1,-,1,224.0
chr14,105742756,1,-,1,12.0
chr14,105747061,1,-,1,307.0
chr14,105750219,1,-,1,437.0
chr14,105772290,1,-,1,6.0
