chrom,start,score,strand,read_density,clip_length
chr19,19522479,1,-,1,66.0
chr19,19561712,3,-,3,26.666666666666668
chr19,19513712,1,+,1,90.0
chr19,19516199,24,+,541,44.181146025878
chr19,19526930,1,+,1,855.0
chr19,19531732,1,+,1,7.0
chr19,19536970,1,+,1,63.0
chr19,19601160,1,+,1,42.0
chr19,19603315,1,+,1,13.0
chr19,19612431,2,+,1,12.0
chr19,19571182,1,-,1,58.0
chr19,19577012,1,-,1,1874.0
chr19,19594773,1,-,1,1994.0
chr19,19605840,3,-,2,36.5
chr19,19623654,2,-,1,60.0
chr19,19629501,1,+,8,75.0
chr19,19629475,11,-,11,80.27272727272727
chr19,19645197,12,-,11,79.9090909090909
chr19,19664312,1,-,1,178.0
chr19,19666634,2,-,2,37.0
chr19,19681911,1,-,3,64.66666666666667
chr19,19682223,1,-,1,6.0
chr19,19687394,2,-,1,338.0
chr19,19691367,1,-,1,66.0
chr19,19711623,2,-,1,4.0
chr19,19761172,1,-,1,74.0
chr19,19771458,1,-,1,73.0
chr19,19784249,8,-,1,85.0
chr19,19789460,1,-,2,65.0
chr19,19790362,1,-,1,40.0
chr19,19792713,1,-,1,79.0
chr19,19798787,2,-,2,82.5
chr19,19800402,1,-,1,0.0
chr19,19859761,1,-,1,243.0
chr19,19668838,3,+,3,31.0
chr19,19673248,1,+,1,11.0
chr19,19681905,2,+,3,64.66666666666667
chr19,19697206,1,+,1,12.0
chr19,19734696,1,+,1,86.0
chr19,19776584,2,+,1,7.0
chr19,19785838,5,+,10,68.0
chr19,19789443,1,+,2,65.0
chr19,19828845,1,+,1,47.0
chr19,19865838,3,+,1,14.0
chr19,19892988,1,-,1,1194.0
chr19,19900890,10,+,1,71.0
chr19,20004417,1,-,2,31.5
chr19,20124990,6,-,26,46.53846153846154
chr19,20137358,1,-,1,136.0
chr19,20216139,1,-,1,26.0
chr19,20257646,1,-,10,57.3
chr19,20004428,1,+,2,31.5
chr19,20078031,1,+,1,0.0
chr19,20079816,5,+,3,159.0
chr19,20106065,1,+,1,7.0
chr19,20175354,1,+,1,8.0
chr19,20184354,1,+,1,20.0
chr19,20186827,1,+,1,3.0
chr19,20197320,1,+,1,898.0
chr19,20312728,1,-,1,7.0
chr19,20340366,1,-,1,77.0
chr19,20405449,14,-,9,68.55555555555556
chr19,20408454,1,-,1,52.0
chr19,20415172,2,-,2,10.5
chr19,20534844,1,-,1,159.0
chr19,20541440,1,-,1,29.0
chr19,20541776,3,-,1,43.0
chr19,20547578,2,-,2,57.0
chr19,20596154,1,+,1,25.0
chr19,20640562,1,-,1,92.0
chr19,20644847,1,-,1,104.0
chr19,20779694,1,-,1,214.0
chr19,20785774,1,-,1,59.0
chr19,20922250,1,-,1,103.0
chr19,20776303,5,+,5,24.6
chr19,20786102,1,+,1,219.0
chr19,20792510,1,+,1,149.0
chr19,20945517,1,+,1,132.0
chr19,20947504,1,-,1,67.0
chr19,21012235,1,-,1,277.0
chr19,21020631,7,+,6,37.333333333333336
chr19,21072414,1,+,1,30.0
chr19,21078281,1,+,1,58.0
chr19,21082142,2,+,1,66.0
chr19,21120034,1,+,1,61.0
chr19,21123531,1,+,1,68.0
chr19,21142004,5,+,2,42.5
chr19,21166333,1,+,1,279.0
chr19,21181113,1,+,1,5.0
chr19,21185725,1,+,1,431.0
chr19,21188245,1,+,1,93.0
chr19,21194477,1,+,1,61.0
chr19,21284032,1,+,3,35.333333333333336
chr19,21322086,1,+,1,10.0
chr19,21364139,2,+,2,49.5
chr19,21032745,1,-,1,59.0
chr19,21037108,1,-,1,61.0
chr19,21038998,1,-,1,239.0
chr19,21054203,1,-,1,42.0
chr19,21090903,1,-,1,58.0
chr19,21145413,1,-,1,88.0
chr19,21223545,1,-,1,38.0
chr19,21249724,1,-,1,75.0
chr19,21317932,1,-,1,2.0
chr19,21377171,1,-,1,0.0
chr19,21397135,1,+,1,9.0
chr19,21406185,1,+,1,83.0
chr19,21420683,1,+,1,73.0
chr19,21452409,1,+,1,549.0
chr19,21505599,2,+,2,13.5
chr19,21554703,1,-,1,41.0
chr19,21715723,1,-,1,0.0
chr19,21720023,1,-,1,108.0
chr19,21724047,2,-,1,32.0
chr19,21725495,7,-,1,84.0
chr19,21737014,1,-,1,60.0
chr19,21550673,1,+,1,447.0
chr19,21806177,1,+,1,70.0
chr19,21833766,1,+,1,72.0
chr19,22130323,1,+,1,429.0
chr19,22138208,1,+,1,289.0
chr19,22139078,1,+,1,194.0
chr19,22367544,1,+,1,67.0
chr19,22368583,1,+,1,140.0
chr19,22354174,1,-,1,23.0
chr19,22360638,1,-,1,40.0
chr19,22683630,1,+,1,9.0
chr19,22563594,1,-,1,707.0
chr19,22699317,1,-,2,58.0
chr19,22927231,1,+,1,89.0
chr19,22803463,1,-,1,332.0
chr19,22926078,1,-,1,0.0
chr19,23114312,1,+,1,18.0
chr19,23218275,3,-,1,7.0
chr19,23220061,2,-,2,30.0
chr19,23246259,1,-,1,87.0
chr19,23255045,1,+,2,100.5
chr19,23255052,1,-,2,100.5
chr19,23258927,2,-,1,97.0
chr19,23264571,1,-,1,7.0
chr19,23269888,1,-,1,100.0
chr19,23337275,1,+,1,32.0
chr19,23338617,2,+,4,28.5
chr19,23322875,2,-,1,0.0
chr19,23323622,1,-,1,1.0
chr19,23323771,1,-,1,66.0
chr19,23338616,3,-,4,28.5
chr19,23340510,1,-,1,1.0
chr19,23359265,1,-,1,101.0
chr19,23365025,1,-,1,84.0
chr19,23370399,1,-,1,86.0
chr19,23372209,1,-,1,4.0
chr19,23418619,1,-,1,3.0
chr19,23465398,5,-,3,95.0
chr19,23597305,2,+,1,13.0
chr19,23596632,1,-,1,335.0
chr19,23597345,1,-,2,44.5
chr19,23622182,1,-,1,5.0
chr19,23652905,4,-,4,51.0
chr19,23743355,1,-,1,89.0
chr19,23745362,1,-,1,98.0
chr19,23795192,1,-,1,10.0
chr19,23811516,1,-,1,72.0
chr19,23818609,1,-,1,69.0
chr19,23825594,1,-,1,122.0
chr19,23826538,1,-,1,28.0
chr19,23826699,1,-,2,293.0
chr19,23641993,1,+,1,392.0
chr19,23664678,1,+,1,792.0
chr19,23737682,1,+,1,387.0
chr19,23762961,1,+,1,62.0
chr19,23766149,1,+,1,57.0
chr19,23778995,1,+,1,80.0
chr19,23793216,1,+,1,3139.0
chr19,23795310,1,+,1,147.0
chr19,23819843,2,+,2,266.5
chr19,23824582,2,+,2,54.0
chr19,23824774,1,+,1,427.0
chr19,23824819,1,+,1,17.0
chr19,23825267,1,+,1,970.0
chr19,23878481,1,+,1,55.0
chr19,23879547,1,+,1,2669.0
chr19,23914885,1,+,1,68.0
chr19,23973435,1,+,1,209.0
chr19,24048012,1,-,1,6.0
chr19,24033423,7,+,2,94.0
chr19,24037600,1,+,1,62.0
chr19,24048464,1,+,1,1.0
chr19,24049214,1,+,1,88.0
chr19,27793446,2,+,3,36.333333333333336
chr19,27794013,4,+,2,33.0
chr19,27721717,1,-,1,23.0
chr19,27730261,3,-,3,66.33333333333333
chr19,27778471,1,-,1,24.0
chr19,27779136,1,-,1,70.0
chr19,27792998,1,-,1,93.0
chr19,27793465,1,-,3,36.333333333333336
chr19,27983135,1,-,1,90.0
chr19,27996128,1,+,1,26.0
chr19,28068230,2,+,2,38.5
chr19,28448779,1,+,1,91.0
chr19,28804725,3,+,2,507.5
chr19,28949195,1,-,1,0.0
chr19,28987420,1,-,1,2.0
chr19,29015376,18,-,9,47.44444444444444
chr19,29207266,2,+,98,68.77551020408163
chr19,29213259,1,+,1,62.0
chr19,29203626,2,-,2,62.0
chr19,29207252,90,-,92,68.6195652173913
chr19,29390786,1,+,1,122.0
chr19,29438486,2,+,1,373.0
chr19,29464103,1,+,1,0.0
chr19,29611803,1,+,1,684.0
chr19,29665414,5,+,2,9.5
chr19,29699039,1,-,1,26.0
chr19,29701161,3,-,3,54.666666666666664
chr19,29721223,1,+,1,6.0
chr19,29789540,1,-,1,19.0
chr19,29812968,1,+,1,114.0
chr19,29921490,1,+,1,69.0
chr19,29980641,1,+,1,71.0
chr19,29986378,1,+,1,86.0
chr19,29910276,1,-,1,10.0
chr19,30321184,1,+,1,7483.0
chr19,30338185,1,+,1,73.0
chr19,30434664,2,+,2,1325.0
chr19,32345609,1,+,1,70.0
chr19,32390049,6,-,6,88.0
chr19,32406091,2,+,1,63.0
chr19,32468703,1,+,1,61.0
chr19,32470781,1,+,1,68.0
chr19,32480397,1,+,1,1.0
chr19,32570940,1,+,1,1429.0
chr19,32576729,1,+,1,380.0
chr19,32581105,305,+,6,30.333333333333332
chr19,32583593,1,+,1,141.0
chr19,32597005,3,+,6,66.33333333333333
chr19,32702575,2,+,1,645.0
chr19,32703664,1,+,2,35.0
chr19,32516452,1,-,1,32.0
chr19,32582287,1,-,1,0.0
chr19,32629859,1,-,1,7.0
chr19,32639231,1,-,1,21.0
chr19,32640903,1,-,1,12.0
chr19,32641765,1,-,1,7.0
chr19,32703648,1,-,2,35.0
chr19,32710339,1,-,1,78.0
chr19,32830510,1,-,1,20.0
chr19,32875927,1,-,1,86.0
chr19,32879003,3,-,2,24.5
chr19,32881640,1,-,1,90.0
chr19,32906913,1,-,1,1576.0
chr19,32923200,1,-,1,95.0
chr19,32926093,1,-,1,53.0
chr19,32968915,1,-,1,93.0
chr19,32971465,9,-,9,87.33333333333333
chr19,32973840,1,-,1,68.0
chr19,32978593,1,-,1,29.0
chr19,33081176,3,+,2,503.5
chr19,33113395,1,+,1,113.0
chr19,33150647,1,+,1,16.0
chr19,33167013,1,+,1,85.0
chr19,33168025,2,+,2,35.5
chr19,33171503,1,+,1,78.0
chr19,33168238,1,-,1,29.0
chr19,33373728,2,-,25,38.92
chr19,33458049,1,+,1,63.0
chr19,33521956,1,+,1,10.0
chr19,33589191,1,+,1,66.0
chr19,34022549,1,+,1,7.0
chr19,34022677,3,+,3,125.66666666666667
chr19,34044818,1,+,1,45.0
chr19,34021683,1,-,1,49.0
chr19,34194475,1,+,1,226.0
chr19,34197446,1,+,2,30.5
chr19,34202153,1,+,1,61.0
chr19,34217619,2,+,3,71.33333333333333
chr19,34226365,1,+,1,10.0
chr19,34342263,1,+,1,0.0
chr19,34359735,1,+,1,62.0
chr19,34365143,232,+,12,36.416666666666664
chr19,34373959,1,+,1,63.0
chr19,34376580,1,+,1,123.0
chr19,34377958,1,+,1,921.0
chr19,34385253,1,+,1,153.0
chr19,34392502,3,+,1,3.0
chr19,34395907,2,+,2,51.0
chr19,34411162,2,+,1,80.0
chr19,34419776,1,+,1,6.0
chr19,34430574,1,+,2,88.0
chr19,34431250,2,+,3,9.0
chr19,34434865,1,+,1,3.0
chr19,34443443,3,+,2,8.5
chr19,34444033,6,+,6,38.666666666666664
chr19,34450749,2,+,2,33.0
chr19,34451536,3,+,3,44.333333333333336
chr19,34453516,2,+,1,9.0
chr19,34455646,1,+,1,14.0
chr19,34192310,3,-,2,59.5
chr19,34197432,1,-,2,30.5
chr19,34198122,1,-,1,19.0
chr19,34204510,1,-,1,127.0
chr19,34209843,2,-,2,69.0
chr19,34217625,1,-,3,71.33333333333333
chr19,34347836,1,-,1,125.0
chr19,34365195,1,-,160,61.35
chr19,34367983,1,-,1,122.0
chr19,34374130,2,-,2,42.5
chr19,34378935,1,-,7,96.71428571428571
chr19,34379994,1,-,7,33.57142857142857
chr19,34384582,1,-,1,107.0
chr19,34384914,1,-,1,163.0
chr19,34387693,1,-,1,24.0
chr19,34396385,1,-,6,232.16666666666666
chr19,34405143,1,-,1,99.0
chr19,34431253,1,-,3,9.0
chr19,34470810,1,-,1,22.0
chr19,34541709,1,+,1,82.0
chr19,34543968,1,-,1,61.0
chr19,34576732,2,-,2,60.0
chr19,34631722,1,-,1,185.0
chr19,34762795,1,+,1,86.0
chr19,34766975,3,-,3,44.333333333333336
chr19,34926907,1,+,1,69.0
chr19,34935700,1,+,1,69.0
chr19,35009118,2,+,1,432.0
chr19,35009757,1,+,1,14.0
chr19,35012938,3,+,1,119.0
chr19,34926879,1,-,1,59.0
chr19,34937153,1,-,1,14.0
chr19,35014322,1,-,1,76.0
chr19,35141466,2,+,2,42.5
chr19,35143268,1,+,1,65.0
chr19,35160707,1,+,1,78.0
chr19,35206026,1,+,1,64.0
chr19,35248722,5,+,1,62.0
chr19,35262342,1,+,1,54.0
chr19,35269107,1,+,1,12.0
chr19,35269578,1,+,1,81.0
chr19,35270910,1,+,1,63.0
chr19,35276062,2,+,1,55.0
chr19,35280814,1,+,1,6.0
chr19,35315325,1,+,1,612.0
chr19,35324265,1,+,1,813.0
chr19,35328216,2,+,2,49.0
chr19,35330200,1,+,1,3286.0
chr19,35331553,1,+,1,123.0
chr19,35333493,1,+,1,562.0
chr19,35335673,1,+,1,462.0
chr19,35337223,1,+,2,103.0
chr19,35338623,1,+,1,10.0
chr19,35340159,1,+,1,23.0
chr19,35341338,1,+,1,574.0
chr19,35343196,2,+,1,50.0
chr19,35345316,3,+,2,328.0
chr19,35102464,1,-,1,1745.0
chr19,35168999,1,-,1,64.0
chr19,35285546,1,-,1,112.0
chr19,35329187,2,-,14,71.14285714285714
chr19,35334636,1,-,1,205.0
chr19,35335276,1,-,1,10.0
chr19,35337233,1,-,2,103.0
chr19,35346908,1,-,1,916.0
chr19,35382243,1,-,1,142.0
chr19,35412054,2,-,1,86.0
chr19,35399815,1,+,1,67.0
chr19,35408666,3,+,2,36.0
chr19,35408968,1,+,1,69.0
chr19,35413103,1,+,1,34.0
chr19,35417612,1,+,1,19.0
chr19,35420063,2,-,2,22.0
chr19,35448256,1,+,1,67.0
chr19,35448794,1,+,1,64.0
chr19,35487326,1,-,1,24.0
chr19,35540738,2,-,4,56.5
chr19,35550181,1,-,1,77.0
chr19,35559505,1,-,1,8.0
chr19,35621330,1,-,2,487.5
chr19,35623938,1,-,1,16.0
chr19,35624094,3,-,5,45.2
chr19,35648335,1,-,593,63.86509274873524
chr19,35651230,2,-,64,126.125
chr19,35657982,1,-,1,418.0
chr19,35667947,3,-,3,62.0
chr19,35546253,1,+,1,6.0
chr19,35577770,1,+,1,220.0
chr19,35612756,2,+,1,65.0
chr19,35621342,1,+,2,487.5
chr19,35624087,4,+,5,45.2
chr19,35631137,1,+,1,110.0
chr19,35633073,1,+,3,65.33333333333333
chr19,35634253,1,+,2,75.0
chr19,35635523,1,+,1,60.0
chr19,35637154,1,+,1,244.0
chr19,35639062,1,+,1,340.0
chr19,35640594,1,+,1,24.0
chr19,35643624,3,+,3,52.0
chr19,35648247,73,+,8,95.5
chr19,35656483,1,+,1,6.0
chr19,35673349,2,+,2,32.5
chr19,35720890,1,+,2,122.5
chr19,35730551,1,+,1,660.0
chr19,35733348,1,+,2,915.0
chr19,35733628,1,+,1,0.0
chr19,35737617,1,+,1,222.0
chr19,35739250,3,+,87,68.9080459770115
chr19,35745069,1,+,1,2495.0
chr19,35745578,33,+,5,30.6
chr19,35745730,2,+,1,37.0
chr19,35746417,1,+,3,113.0
chr19,35748786,4,+,2,35.0
chr19,35758161,4,+,2,61.0
chr19,35764612,1,+,1,27.0
chr19,35768553,1,+,1,62.0
chr19,35769306,2,+,2,169.5
chr19,35770612,1,+,1,507.0
chr19,35775554,1,+,1,7.0
chr19,35868559,1,+,1,15.0
chr19,35885012,1,+,1,25.0
chr19,35887135,1,+,1,87.0
chr19,35891435,1,+,2,96.0
chr19,35900793,2,+,1,38.0
chr19,35995202,3,+,3,20.0
chr19,36014487,3,+,3,27.333333333333332
chr19,36016810,1,+,1,91.0
chr19,36021862,1,+,1,68.0
chr19,36028993,1,+,1,49.0
chr19,36030979,1,+,1,51.0
chr19,36034993,1,+,3,38.333333333333336
chr19,35720868,1,-,2,122.5
chr19,35733370,1,-,2,915.0
chr19,35762987,1,-,1,31.0
chr19,35763808,1,-,1,65.0
chr19,35852093,1,-,1,7.0
chr19,35887633,18,-,2,32.0
chr19,35891436,2,-,2,96.0
chr19,35892816,1,-,1,68.0
chr19,35902511,1,-,26,37.65384615384615
chr19,35904402,3,-,2,91.0
chr19,36003309,1,-,1,76.0
chr19,36012717,1,-,1,5.0
chr19,36034989,2,-,3,38.333333333333336
chr19,36102524,1,+,1,56.0
chr19,36113710,1,+,210,72.73809523809524
chr19,36114999,50,+,1,65.0
chr19,36115775,9,+,7,58.57142857142857
chr19,36116204,1,+,1,38.0
chr19,36121077,1,+,1,8.0
chr19,36124229,1,+,1,73.0
chr19,36140071,7,+,7,56.42857142857143
chr19,36145410,1,+,1,38.0
chr19,36145972,1,+,1,66.0
chr19,36146193,1,+,1,23.0
chr19,36143089,1,-,2,356.5
chr19,36153116,1,-,1,10.0
chr19,36166657,1,+,1,0.0
chr19,36171328,1,+,1,13.0
chr19,36182284,2,-,2,66.0
chr19,36221920,1,-,1,6.0
chr19,36215105,13,+,7,45.42857142857143
chr19,36217077,1,+,1,60.0
chr19,36218093,6,+,6,62.666666666666664
chr19,36225891,1,+,1,176.0
chr19,36310729,1,-,1,22.0
chr19,36319703,1,-,1,27.0
chr19,36334471,1,+,2,55.5
chr19,36334452,1,-,2,55.5
chr19,36336808,3,-,3,82.33333333333333
chr19,36360096,2,-,1,21.0
chr19,36392621,4,-,1,27.0
chr19,36466942,1,+,1,6.0
chr19,36463385,1,-,1,107.0
chr19,36510691,2,+,4,23.0
chr19,36528757,1,+,1,2.0
chr19,36532093,2,+,2,38.0
chr19,36550861,1,+,1,79.0
chr19,36573345,5,+,1,12.0
chr19,36578291,1,+,2,75.5
chr19,36591232,1,+,1,64.0
chr19,36485934,1,-,1,2.0
chr19,36503991,1,-,1,79.0
chr19,36510694,2,-,4,23.0
chr19,36514306,1,-,1,87.0
chr19,36514852,1,-,1,82.0
chr19,36524540,1,-,1,104.0
chr19,36531794,1,-,1,10.0
chr19,36532817,1,-,1,69.0
chr19,36544385,2,-,1,31.0
chr19,36568468,1,-,1,47.0
chr19,36592607,2,+,1,1.0
chr19,36621331,1,+,1,10.0
chr19,36680040,1,+,2,67.0
chr19,36687595,1,+,1,14.0
chr19,36692530,1,+,1,497.0
chr19,36732290,1,+,1,36.0
chr19,36737758,1,+,1,186.0
chr19,36773134,1,+,1,64.0
chr19,36797515,3,+,3,12.0
chr19,36822540,1,+,1,925.0
chr19,36599865,1,-,1,72.0
chr19,36638433,1,-,1,84.0
chr19,36645347,1,-,1,72.0
chr19,36680051,2,-,2,67.0
chr19,36685608,5,-,2,86.5
chr19,36728585,2,-,1,90.0
chr19,36819350,8,-,1,83.0
chr19,36855447,1,-,1,111.0
chr19,36850882,2,+,1,32.0
chr19,36901738,2,+,1,88.0
chr19,36901711,1,-,1,59.0
chr19,36911214,1,-,1,103.0
chr19,36916340,2,+,1,68.0
chr19,36948665,1,-,1,63.0
chr19,37078438,3,+,3,337.3333333333333
chr19,37165384,2,+,39,64.15384615384616
chr19,37114993,2,-,2,44.5
chr19,37151026,1,-,1,12.0
chr19,37154997,1,-,1,74.0
chr19,37182264,1,+,1,3.0
chr19,37183904,1,-,1,57.0
chr19,37218220,1,+,1,75.0
chr19,37219706,1,+,1,4.0
chr19,37227110,1,+,1,12.0
chr19,37229458,2,+,1,33.0
chr19,37233680,1,+,1,1859.0
chr19,37211712,1,-,1,262.0
chr19,37251895,2,+,1,58.0
chr19,37264663,1,+,1,65.0
chr19,37339544,3,-,2,36.0
chr19,37349652,1,-,1,77.0
chr19,37358151,1,-,2,36.5
chr19,37386120,2,-,2,12.5
chr19,37390034,1,-,1,20.0
chr19,37411180,1,-,1,95.0
chr19,37317890,6,+,5,76.2
chr19,37326664,1,+,1,12.0
chr19,37334665,1,+,1,60.0
chr19,37358139,1,+,2,36.5
chr19,37371158,2,+,2,40.0
chr19,37414130,1,-,1,27.0
chr19,37469347,2,+,1,8.0
chr19,37475879,1,+,1,216.0
chr19,37486917,1,+,1,114.0
chr19,37497158,1,-,1,57.0
chr19,37505592,1,-,1,79.0
chr19,37508263,1,+,1,93.0
chr19,37551355,1,+,1,71.0
chr19,37594866,1,+,1,60.0
chr19,37581442,1,-,1,48.0
chr19,37608789,1,-,1,51.0
chr19,37636267,1,-,1,71.0
chr19,37642531,1,-,1,72.0
chr19,37663125,1,-,1,0.0
chr19,37728589,1,-,1,65.0
chr19,37733686,2,-,1,77.0
chr19,37630039,1,+,1,102.0
chr19,37631315,1,+,1,22.0
chr19,37632489,1,+,1,21.0
chr19,37791695,1,+,1,103.0
chr19,37929898,1,-,2,254.0
chr19,37932560,1,-,1,14.0
chr19,37941454,1,-,1,9.0
chr19,37946340,2,-,1,260.0
chr19,37951792,1,-,1,52.0
chr19,37907240,3,+,2,103.0
chr19,37907968,1,+,1,253.0
chr19,37924430,1,+,1,64.0
chr19,37929913,1,+,2,254.0
chr19,37939107,1,+,1,35.0
chr19,37960670,1,+,1,57.0
chr19,37963005,1,+,1,0.0
chr19,38082401,1,+,1,4.0
chr19,38085710,1,+,1,1.0
chr19,38099336,1,+,1,6.0
chr19,38123257,1,+,1,81.0
chr19,38206249,1,+,1,199.0
chr19,38211697,2,-,2,53.5
chr19,38264411,5,+,2,14.0
chr19,38287872,1,+,2,282.0
chr19,38264872,1,-,12,34.583333333333336
chr19,38305113,1,+,61,67.26229508196721
chr19,38328570,1,+,1,846.0
chr19,38336448,2,+,2,16.0
chr19,38374624,236,+,3,31.333333333333332
chr19,38352600,1,-,1,10.0
chr19,38403139,3,+,1,62.0
chr19,38406153,9,+,10,30.1
chr19,38492019,1,+,1,778.0
chr19,38580899,1,+,1,256.0
chr19,38587641,2,+,70,75.84285714285714
chr19,38590471,1,+,1,147.0
chr19,38599752,1,+,1,2780.0
chr19,38606965,2,+,1,9.0
chr19,38610137,2,+,1,9.0
chr19,38613310,1,+,1,113.0
chr19,38619065,179,+,12,22.0
chr19,38627573,1,+,1,32.0
chr19,38627893,1,+,1,58.0
chr19,38633415,2,+,1,302.0
chr19,38634092,3,+,3,9.666666666666666
chr19,38634268,1,+,1,67.0
chr19,38672236,1,+,1,55.0
chr19,38678248,1,+,1,24.0
chr19,38700597,1,+,1,89.0
chr19,38708113,1,+,1,14.0
chr19,38726637,1,+,2,74.0
chr19,38815469,2,+,16,69.875
chr19,38828783,1,+,1,5.0
chr19,38836637,1,+,1,72.0
chr19,38867829,3,+,9,69.44444444444444
chr19,38881690,1,+,1,13.0
chr19,38900641,2,+,1,23.0
chr19,38906131,2,+,3,25.666666666666668
chr19,38917526,1,+,1,99.0
chr19,38922401,1,+,1,0.0
chr19,38930689,72,+,1,2.0
chr19,39005808,1,+,1,76.0
chr19,39125793,1,+,1,14.0
chr19,39210028,1,+,1,218.0
chr19,39328364,2,+,214,69.82710280373831
chr19,39332752,1,+,1,90.0
chr19,39382619,1,+,1,285.0
chr19,39385851,1,+,18,68.66666666666667
chr19,39406609,36,+,1,2.0
chr19,39412571,2,+,1,16.0
chr19,39425862,1,+,1,4.0
chr19,39426191,4,+,1,10.0
chr19,39433212,1,+,4088,67.40141878669276
chr19,39445554,7,+,3,32.666666666666664
chr19,39445647,10,+,2,43.5
chr19,39449939,1,+,1,856.0
chr19,39463006,1,+,1,91.0
chr19,39470357,1,+,1,32.0
chr19,39473961,1,+,1,62.0
chr19,39475301,2,+,1,67.0
chr19,39480803,77,+,7,17.142857142857142
chr19,39485382,1,+,1,4.0
chr19,39507151,3,+,1,67.0
chr19,38566659,1,-,1,57.0
chr19,38592950,1,-,1,51.0
chr19,38607771,1,-,1,153.0
chr19,38609105,1,-,1,52.0
chr19,38616149,1,-,1,529.0
chr19,38619301,1,-,6,38.833333333333336
chr19,38634691,1,-,2,67.0
chr19,38647657,1,-,10,42.5
chr19,38655849,1,-,1,1347.0
chr19,38728535,1,-,1,531.0
chr19,38729631,2,-,1,209.0
chr19,38809231,1,-,1,22.0
chr19,38867826,6,-,9,69.44444444444444
chr19,38886456,1,-,1,10.0
chr19,38891394,1,-,1,804.0
chr19,38899953,1,-,6,40.0
chr19,38905248,1,-,2,499.5
chr19,38906142,1,-,3,25.666666666666668
chr19,38908979,1,-,1,100.0
chr19,38910209,1,-,1,1.0
chr19,38916028,1,-,1,48.0
chr19,38929282,1,-,1,274.0
chr19,38930944,3,-,59,37.88135593220339
chr19,39005344,1,-,1,82.0
chr19,39030615,1,-,1,115.0
chr19,39120081,1,-,1,22.0
chr19,39135351,1,-,1,11.0
chr19,39137985,1,-,1,10.0
chr19,39332028,1,-,1,77.0
chr19,39373406,2,-,1,411.0
chr19,39408517,1,-,1,103.0
chr19,39411741,1,-,1,6.0
chr19,39417152,1,-,1,41.0
chr19,39422377,1,-,1,278.0
chr19,39429199,1,-,1,68.0
chr19,39429341,1,-,1,575.0
chr19,39431739,1,-,1,662.0
chr19,39432388,1,-,1,172.0
chr19,39488578,1,-,2,544.0
chr19,39530986,3,-,3,45.0
chr19,39531578,1,-,1,117.0
chr19,39538815,1,-,1,72.0
chr19,39568912,1,-,1,29.0
chr19,39628224,1,-,1,220.0
chr19,39697689,1,-,1,24.0
chr19,39568388,1,+,1,79.0
chr19,39683290,3,+,1,10.0
chr19,39690328,1,+,1,0.0
chr19,39693123,2,+,1,0.0
chr19,39704339,45,+,2,266.0
chr19,39704725,1,+,1,15.0
chr19,39706062,2,+,1,62.0
chr19,39731254,4,-,4,64.75
chr19,39812976,1,-,1,70.0
chr19,39836554,2,-,5,213.8
chr19,39814539,1,+,1,57.0
chr19,39964581,1,+,1,14.0
chr19,39979215,1,+,1,13.0
chr19,39981866,3,+,3,57.333333333333336
chr19,39997857,1,+,1,110.0
chr19,40005016,1,+,1,10.0
chr19,40008468,1,+,1,980.0
chr19,40016999,1,-,1,77.0
chr19,40030907,1,-,1,96.0
chr19,40036362,1,-,1,21.0
chr19,40075938,20,-,2,99.0
chr19,40106894,3,+,2,115.5
chr19,40115797,1,-,1,8.0
chr19,40179238,1,-,1,5.0
chr19,40188870,1,-,1,16.0
chr19,40200612,2,-,2,53.5
chr19,40192533,1,+,1,448.0
chr19,40202311,1,+,1,61.0
chr19,40211362,1,+,1,84.0
chr19,40215603,1,+,1,11.0
chr19,40232338,1,+,6,49.5
chr19,40232334,7,-,6,49.5
chr19,40239313,3,-,2,58.0
chr19,40240774,1,-,1,9.0
chr19,40255842,1,-,1,136.0
chr19,40302290,1,+,1,85.0
chr19,40317720,1,-,1,62.0
chr19,40321062,3,-,3,82.0
chr19,40361907,2,-,1,100.0
chr19,40314636,1,+,1,22.0
chr19,40348685,19,+,18,50.5
chr19,40350229,1,+,1,34.0
chr19,40353567,1,+,1,233.0
chr19,40364845,1,+,1,151.0
chr19,40373891,1,+,1,28.0
chr19,40376292,2,+,2,119.0
chr19,40422500,10,-,10,55.5
chr19,40461775,1,+,1,789.0
chr19,40576843,9,+,6,54.166666666666664
chr19,40577227,1,+,2,76.0
chr19,40583394,2,+,2,11.5
chr19,40586368,1,+,1,190.0
chr19,40606355,1,+,1,13.0
chr19,40616323,1,+,1,155.0
chr19,40627703,1,+,1,242.0
chr19,40625316,1,-,1,20.0
chr19,40691529,7,-,7,84.85714285714286
chr19,40708469,1,-,1,32.0
chr19,40740855,6,-,8,62.0
chr19,40754366,1,-,1,10.0
chr19,40761456,3,-,4,21.5
chr19,40778225,1,-,25,50.88
chr19,40793582,1,-,1,4.0
chr19,40795373,1,-,1,11.0
chr19,40804330,1,-,2,297.5
chr19,40733280,1,+,1,49.0
chr19,40755258,1,+,1,64.0
chr19,40759406,1,+,1,1516.0
chr19,40761463,2,+,4,21.5
chr19,40775414,3,+,1,9.0
chr19,40778212,51,+,9,48.22222222222222
chr19,40781848,1,+,1,74.0
chr19,40783113,2,+,2,68.0
chr19,40784229,1,+,1,438.0
chr19,40801651,1,+,1,70.0
chr19,40804312,2,+,2,297.5
chr19,40848970,1,+,1,1037.0
chr19,41188609,1,-,1,89.0
